Station_Name,Direct_Effect,Indirect_Effect,Total_Effect
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
15,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
13,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
14,0.0,0.375,0.375
13,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
13,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
14,0.0,0.375,0.375
11,0.0,0.375,0.375
11,0.0,0.375,0.375
7,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
9,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
8,0.0,0.375,0.375
